index,type,name,resident,streamed,parentStack
236,image,i_wpn_t7_zmb_hd_mc96_body_n,215,1419960,|mc/mtl_wpn_t7_zmb_hd_mc96_body|material|wpn_t7_zmb_hd_mc96_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
237,image,i_wpn_t7_zmb_hd_mc96_body_g,276,742728,|mc/mtl_wpn_t7_zmb_hd_mc96_body|material|wpn_t7_zmb_hd_mc96_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
238,image,i_wpn_t7_zmb_hd_mc96_body_r,284,196608,|mc/mtl_wpn_t7_zmb_hd_mc96_body|material|wpn_t7_zmb_hd_mc96_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
239,image,$identitynormalmap,379,0,|mc/mtl_t7_ba_perk_yuzu_halo|material|p7_zm_vending_jugg|xmodel|zone_source/zm_mod.zone|csv
240,image,i_wpn_t7_zmb_hd_mc96_body_c,188,1419960,|mc/mtl_wpn_t7_zmb_hd_mc96_body|material|wpn_t7_zmb_hd_mc96_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
241,image,$black_multimask,369,0,|mc/mtl_wpn_t7_zmb_perk_bottle_metal_jugg|material|p7_zm_vending_jugg|xmodel|zone_source/zm_mod.zone|csv
242,image,i_wpn_t7_zmb_hd_mc96_body_s,180,742728,|mc/mtl_wpn_t7_zmb_hd_mc96_body|material|wpn_t7_zmb_hd_mc96_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
243,material,mc/mtl_wpn_t7_zmb_hd_mc96_body,1712,0,|wpn_t7_zmb_hd_mc96_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
244,techset,mc/lit_decal_advanced#e6142445,156471,0,|mc/mtl_wpn_t7_zmb_hd_mc96_decal|material|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
245,image,i_wpn_t7_zmb_hd_mc96_decal_o,85,196608,|mc/mtl_wpn_t7_zmb_hd_mc96_decal|material|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
246,image,i_wpn_t7_zmb_hd_mc96_decal_n,293,371384,|mc/mtl_wpn_t7_zmb_hd_mc96_decal|material|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
247,image,i_wpn_t7_zmb_hd_mc96_decal_g,277,218440,|mc/mtl_wpn_t7_zmb_hd_mc96_decal|material|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
248,image,i_wpn_t7_zmb_hd_mc96_decal_c,293,371384,|mc/mtl_wpn_t7_zmb_hd_mc96_decal|material|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
249,material,mc/mtl_wpn_t7_zmb_hd_mc96_decal,1253,0,|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
250,image,i_wpn_t7_zmb_hd_mc96_sights_o,278,742728,|mc/mtl_wpn_t7_zmb_hd_mc96_sights|material|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
251,image,i_wpn_t7_zmb_hd_mc96_sights_n,294,1419960,|mc/mtl_wpn_t7_zmb_hd_mc96_sights|material|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
252,image,i_wpn_t7_zmb_hd_mc96_sights_g,278,742728,|mc/mtl_wpn_t7_zmb_hd_mc96_sights|material|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
253,image,i_wpn_t7_zmb_hd_mc96_sights_r,286,196608,|mc/mtl_wpn_t7_zmb_hd_mc96_sights|material|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
254,image,i_wpn_t7_zmb_hd_mc96_sights_c,294,1419960,|mc/mtl_wpn_t7_zmb_hd_mc96_sights|material|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
255,image,i_wpn_t7_zmb_hd_mc96_sights_s,278,742728,|mc/mtl_wpn_t7_zmb_hd_mc96_sights|material|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
256,material,mc/mtl_wpn_t7_zmb_hd_mc96_sights,1140,0,|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
257,xmodelmesh,wpn_t7_zmb_hd_mc96_view50c25cf4,512,416024,|wpn_t7_zmb_hd_mc96_view|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
258,xmodel,wpn_t7_zmb_hd_mc96_view,633512,0,|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
259,material,ei/gfx_gas_blur_core_thick_em,96,0,|zombie/fx_muz_md_4arc_mb_ug_zmb|fx|zombie/fx_muz_sm_pistol_3p_ug_zmb|fx|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
260,lightdescription,gfx_dlight_gen_omni_r2001300463731,35,0,|weapon/fx_muz_sm_gas_flash_1p|fx|weapon/fx_muz_sm_pistol_1p|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
261,lightdescription,gfx_dlight_gen_omni_r2001074087890,35,0,|weapon/fx_muz_sm_gas_flash_1p|fx|weapon/fx_muz_sm_pistol_1p|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
262,material,ei/gfx_smk_billow_whisp_anim_lit,66,0,|zombie/fx_muz_sm_gas_flash_3p_ug_zmb|fx|zombie/fx_muz_sm_pistol_3p_ug_zmb|fx|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
263,material,ei/gfx_water_bubbledeath_group2_anim_spec,112,0,|zombie/fx_muz_sm_gas_flash_3p_ug_zmb|fx|zombie/fx_muz_sm_pistol_3p_ug_zmb|fx|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
264,fx,weapon/fx_muz_sm_gas_flash_1p,8160,0,|weapon/fx_muz_sm_pistol_1p|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
265,material,ei/gfx_smk_whisp_anim_02_high_gray_lit,72,0,|weapon/fx_muz_md_smk_3p|fx|zombie/fx_muz_sm_pistol_3p_ug_zmb|fx|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
266,fx,weapon/fx_muz_md_smk_1p,1144,0,|zombie/fx_muz_sm_pistol_1p_ug_zmb|fx|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
267,fx,weapon/fx_muz_sm_pistol_1p,1248,0,|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
268,image,fxt_gas_blur_thin_mask,87671,0,|ei/gfx_gas_blur_thin_em|material|zombie/fx_muz_sm_gas_flash_3p_ug_zmb|fx|zombie/fx_muz_sm_pistol_3p_ug_zmb|fx|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
269,image,fxt_gas_blur_thin,699258,0,|ei/gfx_gas_blur_thin_em|material|zombie/fx_muz_sm_gas_flash_3p_ug_zmb|fx|zombie/fx_muz_sm_pistol_3p_ug_zmb|fx|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
270,material,ei/gfx_gas_blur_thin_em,1159,0,|zombie/fx_muz_sm_gas_flash_3p_ug_zmb|fx|zombie/fx_muz_sm_pistol_3p_ug_zmb|fx|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
271,lightdescription,gfx_dlight_gen_omni_r200-841733910,35,0,|weapon/fx_muz_sm_gas_flash_3p|fx|weapon/fx_muz_sm_pistol_3p|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
272,lightdescription,gfx_dlight_gen_omni_r200-215237751,35,0,|weapon/fx_muz_sm_gas_flash_3p|fx|weapon/fx_muz_sm_pistol_3p|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
273,material,ei/gfx_water_bubble_int1_anim_lit,66,0,|weapon/fx_muz_sm_gas_flash_3p|fx|weapon/fx_muz_sm_pistol_3p|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
274,fx,weapon/fx_muz_sm_gas_flash_3p,9536,0,|weapon/fx_muz_sm_pistol_3p|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
275,fx,weapon/fx_muz_md_smk_3p,1336,0,|zombie/fx_muz_sm_pistol_3p_ug_zmb|fx|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
276,fx,weapon/fx_muz_md_4arc_mb,3712,0,|weapon/fx_muz_sm_pistol_3p|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
277,fx,weapon/fx_muz_sm_pistol_3p,1856,0,|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
278,physpreset,weapon_bullet,14,0,|fx_pistol_shell_blur|xmodel|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
279,techset,mc/lit_advanced#e6142445,243547,0,|mc/mtl_fx_shell_alpha|material|fx_pistol_shell_blur|xmodel|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
280,image,$white_ao,114,0,|mc/mtl_t7_ba_perk_yuzu_halo|material|p7_zm_vending_jugg|xmodel|zone_source/zm_mod.zone|csv
281,image,fx_shell_nml,1637,0,|mc/mtl_fx_shell_alpha|material|fx_pistol_shell_blur|xmodel|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
282,image,fx_shell_cos,837,0,|mc/mtl_fx_shell_alpha|material|fx_pistol_shell_blur|xmodel|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
283,image,fx_shell_col,781,0,|mc/mtl_fx_shell_alpha|material|fx_pistol_shell_blur|xmodel|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
284,image,$specular_mask,127,0,|mc/mtl_fx_shell_alpha|material|fx_pistol_shell_blur|xmodel|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
285,material,mc/mtl_fx_shell,1183,0,|fx_pistol_shell|xmodel|weapon/fx_shellejects_pistol_resting|fx|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
286,xmodelmesh,fx_pistol_shell_lod128351810,1832,0,|fx_pistol_shell|xmodel|weapon/fx_shellejects_pistol_resting|fx|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
287,xmodelmesh,fx_pistol_shell_lod04dd16e34,1856,0,|fx_pistol_shell|xmodel|weapon/fx_shellejects_pistol_resting|fx|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
288,xmodel,fx_pistol_shell,184,0,|weapon/fx_shellejects_pistol_resting|fx|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
289,material,mc/mtl_fx_shell_alpha,1160,0,|fx_pistol_shell_blur|xmodel|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
290,xmodelmesh,fx_pistol_shell_blur549b86b3,1784,0,|fx_pistol_shell_blur|xmodel|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
291,xmodel,fx_pistol_shell_blur,152,0,|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
292,fx,weapon/fx_shellejects_pistol_resting,2440,0,|weapon/fx_shellejects_pistol|fx|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
293,fx,weapon/fx_shellejects_pistol,8488,0,|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
294,xmodelmesh,wpn_t7_zmb_hd_mc96_world76d6cbaf,456,264032,|wpn_t7_zmb_hd_mc96_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
295,xmodel,wpn_t7_zmb_hd_mc96_world,401052,0,|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
296,surfacesounddef,surface_clip_bounce,20,0,|wpn_clip_bounce|impactsoundstable|weapon_clip_empty|physpreset|wpn_ba_t7_chinatsu_mag_world|xmodel|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
297,impactsoundstable,wpn_clip_bounce,16,0,|weapon_clip_empty|physpreset|wpn_ba_t7_chinatsu_mag_world|xmodel|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
298,physpreset,weapon_clip_empty,18,0,|wpn_ba_t7_chinatsu_mag_world|xmodel|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
299,xmodelmesh,wpn_t7_zmb_hd_mc96_mag_world68c8c194,344,17968,|wpn_t7_zmb_hd_mc96_mag_world|xmodel|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
300,xmodel,wpn_t7_zmb_hd_mc96_mag_world,24074,0,|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
301,rumble,pistol_fire,342,0,|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
302,attachmentcosmeticvariant,defaultattachmentcosmeticvariant,38,0,|t7_ba_pistol_mc96_upgraded_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
303,material,ei/gfx_debris_clumps_lit,64,0,|impacts/fx_bul_impact_sand_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
304,material,ei/gfx_gib_concrete_02_lit,64,0,|impacts/fx_bul_impact_gravel_uw_lg|fx|impacts/fx_bul_impact_gravel_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
305,material,ei/gfx_gib_concrete_01_lit,64,0,|impacts/fx_bul_impact_gravel_uw_lg|fx|impacts/fx_bul_impact_gravel_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
306,material,ei/gfx_fog_slow_lg_anim_lit,64,0,|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
307,material,ei/gfx_smk_tendril_1_lit,64,0,|impacts/fx_bul_impact_boss_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
308,material,gfx_decal_bullet_wood_02,192,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
309,material,vd/gfx_decal_bullet_wood_02,192,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
310,material,vdd/gfx_decal_bullet_wood_02,192,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
311,material,gfx_decal_bullet_wood_03,192,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
312,material,vd/gfx_decal_bullet_wood_03,192,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
313,material,vdd/gfx_decal_bullet_wood_03,192,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
314,image,fxt_gel_splat_wide_n,349605,0,|ei/gfx_gel_splat_wide_spec|material|impacts/fx_bul_impact_blood_body_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
315,material,ei/gfx_gel_splat_wide_spec,1163,0,|impacts/fx_bul_impact_blood_body_fatal_exit_uw|fx|impacts/fx_bul_impact_blood_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
316,fx,impacts/fx_bul_impact_default_uw_sm,13480,0,|impacts/fx_bul_impact_default_sm|fx|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
317,fx,impacts/fx_bul_impact_default_sm,18360,0,|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
318,material,ei/gfx_debris_clump_lit,56,0,|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
319,material,ei/gfx_debris_embers_em_i128,96,0,|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
320,material,gfx_decal_bullet_wood_01,192,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
321,material,vd/gfx_decal_bullet_wood_01,192,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
322,material,vdd/gfx_decal_bullet_wood_01,192,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
323,material,ei/gfx_fire_flame_base_1_anim_em,104,0,|impacts/fx_bul_impact_concrete_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
324,material,ei/gfx_gib_wood_01_lit,56,0,|impacts/fx_bul_impact_wood_uw_lg|fx|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
325,material,ei/gfx_smk_whisp_anim_lit,64,0,|impacts/fx_bul_impact_boss_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
326,techset,mc/lit#e6142445,234808,0,|mc/mtl_wpn_t7_zmb_perk_bottle_water_jugg|material|p7_zm_vending_jugg|xmodel|zone_source/zm_mod.zone|csv
327,image,i_mtl_p7_debris_wood_splinter_small_n,134,219504,|mc/mtl_p7_debris_wood_splinter_small|material|p7_fxp_debris_wood_splinter_01|xmodel|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
328,image,i_mtl_p7_debris_wood_splinter_small_c,278,109208,|mc/mtl_p7_debris_wood_splinter_small|material|p7_fxp_debris_wood_splinter_01|xmodel|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
329,material,mc/mtl_p7_debris_wood_splinter_small,1164,0,|p7_fxp_debris_wood_splinter_01|xmodel|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
330,xmodelmesh,p7_fxp_debris_wood_splinter_small_lod0d19794ed,1312,0,|p7_fxp_debris_wood_splinter_01|xmodel|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
331,xmodel,p7_fxp_debris_wood_splinter_01,1260,0,|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
332,image,i_mtl_p7_debris_wood_splinter_med_n,244,393224,|mc/mtl_p7_debris_wood_splinter_med|material|p7_fxp_debris_wood_splinter_02|xmodel|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
333,image,i_mtl_p7_debris_wood_splinter_med_c,284,218440,|mc/mtl_p7_debris_wood_splinter_med|material|p7_fxp_debris_wood_splinter_02|xmodel|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
334,material,mc/mtl_p7_debris_wood_splinter_med,812,0,|p7_fxp_debris_wood_splinter_02|xmodel|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
335,xmodelmesh,p7_fxp_debris_wood_splinter_med_lod069bedc61,2040,0,|p7_fxp_debris_wood_splinter_02|xmodel|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
336,xmodelmesh,p7_fxp_debris_wood_splinter_med_lod07834dafa,3040,0,|p7_fxp_debris_wood_splinter_02|xmodel|impacts/fx_bul_impact_wood_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t7_ba_pistol_mc96_zm|weapon|ba_weapons.zpkg|csv|zone_source/zm_mod.zone|csv
